tract,med_hh_income,med_hh_income_universe,ami_category,below_med_income,below_60pct_med_income,below_moderate_income,sup_dist,csa,spa,ESRI_OID,Shape__Area,Shape__Length
6037405002,63625,738,Low Income,Yes,No,Yes,District 1,City of Baldwin Park,SPA 3 - San Gabriel,2538,9499941.08496094,12525.3776339667
6037405101,69867,1284,Low Income,Yes,No,Yes,District 1,City of Baldwin Park,SPA 3 - San Gabriel,2539,12048533.3691406,14746.6182766119
6037405102,47500,1406,Very Low Income,Yes,Yes,Yes,District 1,City of Baldwin Park,SPA 3 - San Gabriel,2540,10230304.5351563,15430.3768621679
6037405201,63675,1363,Low Income,Yes,No,Yes,District 1,City of Baldwin Park,SPA 3 - San Gabriel,2541,14562064.8251953,17731.3135854069
6037405202,66875,1148,Low Income,Yes,No,Yes,District 1,City of Baldwin Park,SPA 3 - San Gabriel,2542,10257609.03125,13372.3464723317
6037405203,76776,693,Low Income,Yes,No,Yes,District 1,City of Baldwin Park,SPA 3 - San Gabriel,2543,7682965.53808594,13607.0670063954
6037405301,70476,956,Low Income,Yes,No,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2544,8901118.33203125,19148.153817708
6037405302,66458,1519,Low Income,Yes,No,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2545,19352429.7822266,21880.9560068149
6037405400,93286,1266,Low Income,No,No,Yes,District 1,Unincorporated - Covina,SPA 3 - San Gabriel,2546,14249791.4179688,20318.2009687464
6037405500,65500,1798,Low Income,Yes,No,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2547,20070042.9121094,20060.0038680222
6037405600,85368,1604,Low Income,No,No,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2548,22900755.5947266,23550.1941105889
6037405701,95189,1098,Moderate Income,No,No,Yes,District 1,Unincorporated - Covina,SPA 3 - San Gabriel,2549,11004308.1523438,14380.351121567
6037405702,81671,1521,Low Income,No,No,Yes,District 1,City of Covina,SPA 3 - San Gabriel,2550,14814916.9960938,16435.0153467506
6037405800,81250,1705,Low Income,No,No,Yes,District 1,City of Covina,SPA 3 - San Gabriel,2551,20434025.3251953,20932.966087529
6037405900,67047,1215,Low Income,Yes,No,Yes,District 1,City of Covina,SPA 3 - San Gabriel,2552,14218395.2392578,15922.8458546752
6037406000,81000,1502,Low Income,No,No,Yes,District 1,City of Covina,SPA 3 - San Gabriel,2553,20536047.9296875,26184.2889448286
6037406101,67317,1108,Low Income,Yes,No,Yes,District 1,City of Covina,SPA 3 - San Gabriel,2554,14936056.6376953,17571.6430591247
6037406103,64846,2589,Low Income,Yes,No,Yes,District 1,City of Covina,SPA 3 - San Gabriel,2555,23750734.0507813,23873.6939274371
6037406201,34861,1252,Extremely Low Income,Yes,Yes,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2556,8581586.14941406,15669.7469303818
6037406300,95231,1797,Moderate Income,No,No,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2557,57981527.6376953,34015.203059042
6037406413,86667,1974,Low Income,No,No,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2558,34177560.2353516,27657.3479643088
6037406500,92599,1779,Low Income,No,No,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2559,22005239.1826172,20242.9818003143
6037406601,103636,1444,Above Moderate Income,No,No,No,District 1,City of West Covina,SPA 3 - San Gabriel,2560,21186357.7138672,18623.5776561723
6037406602,86630,1232,Low Income,No,No,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2561,17123035.5869141,18516.2897791344
6037406701,91944,882,Low Income,No,No,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2562,10148195.4414063,13554.2565107864
6037571201,104846,1427,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2563,14061017.4345703,15897.9008441953
6037571202,78125,1603,Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2564,14133828.5078125,15966.2511301963
6037571300,105486,1449,Above Moderate Income,No,No,No,District 4,City of Lakewood,SPA 7 - East,2565,22554344.4853516,19057.7668484416
6037571400,93629,1684,Low Income,No,No,Yes,District 4,City of Lakewood,SPA 7 - East,2566,20610956.7685547,24514.7961356514
6037571502,54535,1780,Very Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2567,14824914.8251953,16163.0374934647
6037571504,74375,2001,Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2568,16269595.4951172,16683.6673463622
6037571505,81732,919,Low Income,No,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2569,7066464.32617188,11043.4846282287
6037571600,21074,845,Extremely Low Income,Yes,Yes,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2570,2948284.62011719,8703.07885798091
6037571701,60278,1724,Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2571,20468347.8417969,24179.4830604748
6037571703,52237,998,Very Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2572,4297657.09277344,9580.07012761814
6037571704,55625,1220,Very Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2573,5261377.76171875,10263.8091974755
6037571800,107692,1250,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2574,30461119.0878906,26483.2737611051
6037571900,66898,2167,Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2575,20779542.5107422,23717.188364036
6037572001,95592,2179,Moderate Income,No,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2576,18265768.0722656,19000.0688586074
6037572201,73177,2001,Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2577,16763496.0810547,17928.0413545317
6037572202,99524,1036,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2578,16716907.1611328,17967.6406590711
6037572301,55650,913,Very Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2579,8799273.81152344,19254.0596927121
6037572500,40948,1404,Very Low Income,Yes,Yes,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2580,6318479.39648438,10645.7128591661
6037572600,62895,1182,Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2581,13699086.3291016,15715.2171536628
6037572700,71383,1328,Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2582,11548173.4873047,14016.3342759778
6037573002,44857,1071,Very Low Income,Yes,Yes,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2583,3495529.13085938,7924.88392123331
6037573003,75476,596,Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2584,4833257.29980469,9038.53609341633
6037573004,47906,1599,Very Low Income,Yes,Yes,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2585,4424126.07714844,8641.29699185846
6037573101,58125,1407,Very Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2586,5668533.25292969,11221.3481776937
6037573102,71583,999,Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2587,7161305.21191406,12334.8682157587
6037573201,39393,1247,Very Low Income,Yes,Yes,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2588,6477832.984375,10359.893473318
6037573202,55158,1670,Very Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2589,6988034.52246094,10572.6038829103
6037573300,48673,1030,Very Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2590,8440377.67382813,13242.1628316833
6037573401,75536,556,Low Income,Yes,No,Yes,District 4,City of Signal Hill,SPA 7 - East,2591,11251709.3994141,18099.1733225635
6037573402,74293,2572,Low Income,Yes,No,Yes,District 4,City of Signal Hill,SPA 7 - East,2592,31833064.5087891,33820.2929491823
6037573403,115606,1368,Above Moderate Income,No,No,No,District 4,City of Signal Hill,SPA 7 - East,2593,18114879.9755859,26371.2638239464
6037573601,109233,2285,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2594,40166987.4306641,32290.3445320253
6037573700,118409,1696,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2595,19561608.4833984,18414.0381910703
6037573800,111306,1511,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2596,16512665.15625,17842.7259132021
6037573902,146538,874,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2597,7633475.57324219,13789.2776918226
6037574000,124485,1924,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2598,19601775.4179688,19140.8175876478
6037574100,108250,1809,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2599,19757131.9697266,20327.2529489114
6037574201,110500,1036,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2600,13932148.3320313,15839.0905769752
6037574202,89375,757,Low Income,No,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2601,14496048.3964844,19906.5929636735
6037574300,108617,2182,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2602,26792225.6699219,25085.0717195495
6037574400,120379,1978,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2603,36726898.3349609,24306.8283411638
6037574500,101505,2237,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2604,29372124.5361328,24936.9610999401
6037574602,110469,562,Above Moderate Income,No,No,No,District 4,City of Long Beach,SPA 8 - South Bay,2605,6336457.19335938,10039.3748016906
6037574800,63778,1528,Low Income,Yes,No,Yes,District 4,City of Long Beach,SPA 8 - South Bay,2606,11891240.7568359,15282.411081367
6037209104,28088,962,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Westlake,SPA 4 - Metro,2607,735766.438476563,3760.81399791831
6037209105,28156,1095,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Westlake,SPA 4 - Metro,2608,892285.90234375,3984.96206798183
6037209106,37067,1152,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Westlake,SPA 4 - Metro,2609,2381529.05566406,6257.32991474751
6037209201,83313,1756,Low Income,No,No,Yes,District 1,Los Angeles - Westlake,SPA 4 - Metro,2610,1818530.86425781,5562.08830614429
6037209202,36188,568,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Westlake,SPA 4 - Metro,2611,2667667.43066406,6511.25306922417
6037209300,30540,2166,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Westlake,SPA 4 - Metro,2612,3296967.5859375,7931.18045030814
6037209401,30970,1555,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Westlake,SPA 4 - Metro,2613,2323375.79199219,6370.63761156659
6037209402,37388,1191,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Westlake,SPA 4 - Metro,2614,1466622.38183594,4849.88672567455
6037209403,22259,1507,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Westlake,SPA 4 - Metro,2615,1487585.05175781,4882.44319164771
6037209510,32361,995,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Pico-Union,SPA 4 - Metro,2616,1963614.68359375,5807.60582509675
6037209520,35395,946,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Pico-Union,SPA 4 - Metro,2617,2499111.24414063,6466.56330357234
6037209810,32321,737,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Pico-Union,SPA 4 - Metro,2618,1660660.4609375,5390.00072037104
6037209820,36500,780,Very Low Income,Yes,Yes,Yes,District 1,Los Angeles - Pico-Union,SPA 4 - Metro,2619,1936268.19335938,5687.97411417308
6037210010,30703,1224,Extremely Low Income,Yes,Yes,Yes,District 1,Los Angeles - Pico-Union,SPA 4 - Metro,2620,4448567.77929688,8896.54747760336
6037211000,135612,1950,Above Moderate Income,No,No,No,District 2,Los Angeles - Hancock Park,SPA 4 - Metro,2621,28608477.8242188,25105.8521253101
6037211121,65912,865,Low Income,Yes,No,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2622,2315992.81835938,7544.02038984272
6037211122,51484,1142,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2623,3930365.13183594,8273.44654845885
6037211123,64348,784,Low Income,Yes,No,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2624,1850526.13964844,6797.21218063708
6037211124,53055,2063,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2625,4228641.48144531,8167.54807782011
6037211201,52223,995,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2626,1501881.86914063,4915.68431295678
6037211202,42389,905,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2627,1927075.49316406,5559.42145524065
6037211310,44545,1362,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2628,1549860.71484375,4995.20510410081
6037211320,33247,1236,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2629,2004122.24707031,5671.30541080347
6037211410,51921,1118,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2630,2915308.27734375,7500.7546056114
6037211420,48333,1264,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2631,4101420.13183594,8393.56224256099
6037211500,61538,1742,Low Income,Yes,No,Yes,District 2,Los Angeles - Hancock Park,SPA 4 - Metro,2632,9760679.48046875,13076.5733908899
6037211701,66563,1152,Low Income,Yes,No,Yes,District 2,Los Angeles - Hancock Park,SPA 4 - Metro,2633,7007753.87597656,10536.0578524249
6037211703,51299,2126,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2634,1986718.89257813,5648.97182007759
6037211704,39875,1653,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2635,1990668.86132813,5698.51976252729
6037211802,45120,2103,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Little Bangladesh,SPA 4 - Metro,2636,3502571.77734375,7938.57062331839
6037211803,54922,1520,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Little Bangladesh,SPA 4 - Metro,2637,1501763.78515625,4915.85657360496
6037211804,41843,1315,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Little Bangladesh,SPA 4 - Metro,2638,2001589.04296875,5672.18261405982
6037211910,54675,1937,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Little Bangladesh,SPA 4 - Metro,2639,1484978.66699219,4890.3989492367
6037211921,37375,925,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Little Bangladesh,SPA 4 - Metro,2640,997424.330078125,4152.13256760448
6037211922,48036,1256,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Little Bangladesh,SPA 4 - Metro,2641,999743.744140625,4155.3381674345
6037212101,50640,1455,Very Low Income,Yes,No,Yes,District 2,Los Angeles - Little Bangladesh,SPA 4 - Metro,2642,1999890.32714844,5670.09746275702
6037212102,31864,1248,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Little Bangladesh,SPA 4 - Metro,2643,1492508.61816406,4902.63174580993
6037212202,36920,1281,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2644,2225899.92578125,6481.88798664003
6037212203,32750,1626,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2645,1141073.35449219,4500.61037838101
6037212204,33259,1294,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Wilshire Center,SPA 4 - Metro,2646,2300387.56054688,6142.68644099121
6037212303,41328,1643,Very Low Income,Yes,Yes,Yes,District 2,Los Angeles - Koreatown,SPA 4 - Metro,2647,1675272.86230469,5219.25390230195
6037212304,31197,737,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Koreatown,SPA 4 - Metro,2648,2218468.734375,6304.99186116211
6037212305,32557,1007,Extremely Low Income,Yes,Yes,Yes,District 2,Los Angeles - Koreatown,SPA 4 - Metro,2649,1168773.14648438,4355.76452609155
6037406702,88173,1878,Low Income,No,No,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2650,30469700.0214844,24007.9510942641
6037406801,102813,1288,Above Moderate Income,No,No,No,District 1,City of West Covina,SPA 3 - San Gabriel,2651,18663501.1083984,23849.5445507412
6037406903,79500,2042,Low Income,Yes,No,Yes,District 1,Unincorporated - Bassett,SPA 3 - San Gabriel,2652,21082529.9111328,19519.8125324156
6037407001,83480,1255,Low Income,No,No,Yes,District 1,Unincorporated - Bassett,SPA 3 - San Gabriel,2653,10738739.59375,14062.2338659619
6037407002,80313,701,Low Income,No,No,Yes,District 1,City of Industry,SPA 3 - San Gabriel,2654,34111705.1396484,25658.3521687306
6037407101,69609,1158,Low Income,Yes,No,Yes,District 1,City of La Puente,SPA 3 - San Gabriel,2655,12251102.2001953,15224.600198314
6037407102,71176,1344,Low Income,Yes,No,Yes,District 1,City of La Puente,SPA 3 - San Gabriel,2656,9930178.4921875,14539.6168599124
6037407201,76404,874,Low Income,Yes,No,Yes,District 1,City of La Puente,SPA 3 - San Gabriel,2657,6955646.68261719,11309.0233683546
6037407202,61039,799,Low Income,Yes,No,Yes,District 1,City of La Puente,SPA 3 - San Gabriel,2658,8682556.02441406,13374.5142338329
6037407301,75167,986,Low Income,Yes,No,Yes,District 1,Unincorporated - West Puente Valley,SPA 3 - San Gabriel,2659,10633047.6083984,15254.5786465491
6037407302,64740,821,Low Income,Yes,No,Yes,District 1,Unincorporated - West Puente Valley,SPA 3 - San Gabriel,2660,8679660.53515625,12141.7395707559
6037407400,91389,524,Low Income,No,No,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2661,6534892.61328125,10297.4292539801
6037407501,72000,1008,Low Income,Yes,No,Yes,District 1,Unincorporated - Valinda,SPA 3 - San Gabriel,2662,12165499.5214844,16937.9585891026
6037407502,86806,808,Low Income,No,No,Yes,District 1,Unincorporated - Valinda,SPA 3 - San Gabriel,2663,11081593.4199219,15717.2634740175
6037407601,65658,1042,Low Income,Yes,No,Yes,District 1,City of La Puente,SPA 3 - San Gabriel,2664,8434235.21191406,11670.3326582707
6037407602,79732,1078,Low Income,Yes,No,Yes,District 1,City of La Puente,SPA 3 - San Gabriel,2665,9948071.74121094,13193.0828272283
6037407701,45284,1075,Very Low Income,Yes,Yes,Yes,District 1,City of La Puente,SPA 3 - San Gabriel,2666,12402985.5800781,15424.4691950996
6037407702,71830,1792,Low Income,Yes,No,Yes,District 1,City of La Puente,SPA 3 - San Gabriel,2667,21579956.1210938,22626.2732530438
6037407801,102422,1051,Above Moderate Income,No,No,No,District 1,Unincorporated - Valinda,SPA 3 - San Gabriel,2668,11508847.828125,13102.5333704691
6037407802,97539,751,Above Moderate Income,No,No,No,District 1,City of Industry,SPA 3 - San Gabriel,2669,33598565.5703125,30414.8078532871
6037407901,98707,902,Above Moderate Income,No,No,No,District 1,Unincorporated - Valinda,SPA 3 - San Gabriel,2670,11102395.9609375,14077.8126403016
6037407902,86058,499,Low Income,No,No,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2671,5075594.79394531,9633.17854030054
6037408003,88000,1178,Low Income,No,No,Yes,District 1,City of West Covina,SPA 3 - San Gabriel,2672,14617723.3310547,16432.8877700265
